user_id,action_date,action_name,error_message,device
293805,2022-10-09,checkout_annual_completepayment.click.fail,"year field is required",desktop
293829,2022-12-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
293898,2022-10-09,checkout_annual_completepayment.click.fail,"Your card has expired.",desktop
293955,2022-10-17,checkout_annual_completepayment.click.fail,"number field is required",mobile
294006,2022-10-10,checkout_monthly_completepayment.click.fail,"Your card is not supported.",mobile
294185,2022-10-10,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
294191,2023-01-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
294213,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
294273,2022-10-11,checkout_lifetime_completepayment.click.fail,"year field is required",desktop
294314,2022-11-11,checkout_monthly_completepayment.click.fail,"Your card has insufficient funds.",desktop
294319,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",mobile
294338,2022-10-13,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
294507,2022-10-05,checkout_annual_completepayment.click.fail,"Your card's security code is invalid.",desktop
294589,2022-10-13,checkout_annual_completepayment.click.fail,"number field is required",desktop
294608,2022-10-11,checkout_annual_completepayment.click.fail,"year field is required",desktop
294625,2022-10-13,checkout_annual_completepayment.click.fail,"number field is required",mobile
294648,2022-10-18,checkout_monthly_completepayment.click.fail,"year field is required",desktop
294714,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
294792,2022-10-15,checkout_annual_completepayment.click.fail,"Your card is not supported.",mobile
294852,2022-10-15,checkout_annual_completepayment.click.fail,"number field is required",mobile
294936,2022-10-17,checkout_monthly_completepayment.click.fail,"number field is required",desktop
294948,2022-10-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
295007,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
295152,2022-10-18,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
295164,2022-10-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
295174,2023-01-13,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
295223,2022-10-18,checkout_annual_completepayment.click.fail,"year field is required",mobile
295371,2022-11-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
295496,2022-10-27,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
295567,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
295684,2022-10-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
295714,2022-10-22,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",mobile
295756,2022-11-21,checkout_annual_completepayment.click.fail,"year field is required",desktop
295803,2022-10-25,checkout_coins_completepayment.click.fail,"2046 Declined",desktop
295817,2022-10-26,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",desktop
295832,2022-10-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
295859,2022-10-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
295972,2022-10-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
296033,2022-10-26,checkout_monthly_completepayment.click.fail,"month field is required",desktop
296058,2022-10-31,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
296070,2022-10-25,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
296084,2022-10-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
296124,2022-10-25,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
296160,2022-10-25,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
296252,2022-10-29,checkout_monthly_completepayment.click.fail,"Your card's security code is invalid.",desktop
296254,2022-10-26,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
296255,2022-10-26,checkout_annual_completepayment.click.fail,"number field is required",desktop
296388,2022-10-28,checkout_monthly_completepayment.click.fail,"year field is required",desktop
296402,2022-10-27,checkout_annual_completepayment.click.fail,"zip field is required",desktop
296469,2022-10-27,checkout_monthly_completepayment.click.fail,"number field is required",desktop
296473,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
296585,2022-10-27,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
296588,2022-10-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
296634,2022-12-01,checkout_annual_completepayment.click.fail,"Your card is not supported.",mobile
296644,2022-10-29,checkout_annual_completepayment.click.fail,"zip field is required",desktop
296659,2022-11-21,checkout_annual_completepayment.click.fail,"year field is required",desktop
296690,2023-01-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
296706,2022-11-23,checkout_monthly_completepayment.click.fail,"number field is required",desktop
296813,2022-10-30,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
296836,2022-10-30,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
296865,2022-10-30,checkout_annual_completepayment.click.fail,"number field is required",desktop
296877,2022-10-30,checkout_annual_completepayment.click.fail,"number field is required",mobile
296904,2022-12-08,checkout_monthly_completepayment.click.fail,"number field is required",mobile
296961,2023-01-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
296965,2022-10-31,checkout_quarterly_completepayment.click.fail,"year field is required",desktop
296970,2022-12-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
296983,2023-01-31,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
296988,2022-10-31,checkout_data-strategy_completepayment.click.fail,"year field is required",desktop
297008,2022-11-21,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",mobile
297399,2022-11-21,checkout_coins_completepayment.click.fail,"number field is required",desktop
297489,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
297505,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
297519,2022-11-28,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
297550,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
297641,2022-11-26,checkout_monthly_completepayment.click.fail,"Your card is not supported.",desktop
297781,2022-11-27,checkout_annual_completepayment.click.fail,"Your card is not supported.",mobile
297849,2022-11-27,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",desktop
298096,2022-11-03,checkout_coins_completepayment.click.fail,"number field is required",desktop
298154,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
298261,2022-11-26,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",desktop
298284,2022-11-29,checkout_annual_completepayment.click.fail,"year field is required",desktop
298626,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
298729,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
298768,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",mobile
299044,2022-11-25,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
299060,2022-11-23,checkout_annual_completepayment.click.fail,"An error occurred while processing your card. Try again in a little bit.",desktop
299103,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",mobile
299199,2022-11-21,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
299275,2022-11-21,checkout_annual_completepayment.click.fail,"year field is required",desktop
299337,2022-11-21,checkout_annual_completepayment.click.fail,"year field is required",desktop
299399,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
299506,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
299794,2022-11-21,checkout_monthly_completepayment.click.fail,"year field is required",desktop
299895,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
300087,2022-11-22,checkout_quarterly_completepayment.click.fail,"zip field is required",desktop
300127,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",mobile
300340,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
300356,2022-11-21,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
300444,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",mobile
300945,2022-11-07,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
301039,2022-11-08,checkout_annual_completepayment.click.fail,"year field is required",desktop
301166,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
301249,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",mobile
301266,2022-11-21,checkout_monthly_completepayment.click.fail,"number field is required",desktop
301631,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
301799,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
